date_日期,price_价格,title_名称,itemurl_商品链接,qushi_趋势,changPriceRemark_趋势变动
2021-07-16,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-16,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-17,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-17,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-18,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-18,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-19,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-19,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-20,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-20,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-21,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-21,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-22,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-22,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-23,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-23,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-24,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-24,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-25,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-25,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-26,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-26,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-27,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-28,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-29,7999.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-29,7999.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-30,7999.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-29,7999.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-30,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-07-31,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-08-01,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-08-01,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-08-02,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-08-02,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
2021-08-03,8699.0,京品电脑雷神(ThundeRobot)911Zero 16英寸游戏笔记本电脑新锐龙7nm 8核R7-5800H 16G 512G RTX3060 165Hz 2.5K 130W,http://item.jd.com/100012544831.html,历史最低,降幅7%
